Bel,AteDir,AteInputPin,AteDesign,FromInst,FromPin,TriInst,TriPin,ToInst,ToPin,ConfigName,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVCMOS15_DRIVE_12_SLEW_SLOW,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVCMOS15_DRIVE_12_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVCMOS18_DRIVE_2_SLEW_FAST,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVCMOS18_DRIVE_2_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVCMOS18_DRIVE_4_SLEW_FAST,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVCMOS18_DRIVE_4_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVCMOS18_DRIVE_6_SLEW_FAST,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVCMOS18_DRIVE_6_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVCMOS18_DRIVE_8_SLEW_FAST,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVCMOS18_DRIVE_8_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVCMOS18_DRIVE_12_SLEW_FAST,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVCMOS18_DRIVE_12_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVCMOS18_DRIVE_2_SLEW_MEDIUM,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVCMOS18_DRIVE_2_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVCMOS18_DRIVE_4_SLEW_MEDIUM,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVCMOS18_DRIVE_4_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVCMOS18_DRIVE_6_SLEW_MEDIUM,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVCMOS18_DRIVE_6_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVCMOS18_DRIVE_8_SLEW_MEDIUM,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVCMOS18_DRIVE_8_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVCMOS18_DRIVE_12_SLEW_MEDIUM,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVCMOS18_DRIVE_12_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVCMOS18_DRIVE_2_SLEW_SLOW,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVCMOS18_DRIVE_2_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVCMOS18_DRIVE_4_SLEW_SLOW,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVCMOS18_DRIVE_4_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVCMOS18_DRIVE_6_SLEW_SLOW,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVCMOS18_DRIVE_6_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVCMOS18_DRIVE_8_SLEW_SLOW,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVCMOS18_DRIVE_8_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVCMOS18_DRIVE_12_SLEW_SLOW,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVCMOS18_DRIVE_12_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVDCI_15_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVDCI_15_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVDCI_15_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVDCI_15_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVDCI_15_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVDCI_15_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVDCI_18_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVDCI_18_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVDCI_18_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVDCI_18_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_LVDCI_18_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_LVDCI_18_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSLVDCI_15_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSLVDCI_15_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSLVDCI_15_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSLVDCI_15_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSLVDCI_15_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSLVDCI_15_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSLVDCI_18_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSLVDCI_18_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSLVDCI_18_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSLVDCI_18_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSLVDCI_18_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSLVDCI_18_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_12_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_12_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_12_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_12_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_12_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_12_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_18_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_18_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_18_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_18_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_18_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_18_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_DCI_12_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_DCI_12_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_DCI_12_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_DCI_12_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_DCI_12_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_DCI_12_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_DCI_18_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_DCI_18_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_DCI_18_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_DCI_18_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_DCI_18_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_DCI_18_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_DCI_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_DCI_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_DCI_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_DCI_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_DCI_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_DCI_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSTL_I_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSTL_I_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSUL_12_DCI_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSUL_12_DCI_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSUL_12_DCI_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSUL_12_DCI_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSUL_12_DCI_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSUL_12_DCI_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSUL_12_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSUL_12_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSUL_12_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSUL_12_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_HSUL_12_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_HSUL_12_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_POD10_DCI_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_POD10_DCI_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_POD10_DCI_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_POD10_DCI_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_POD10_DCI_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_POD10_DCI_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_POD10_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_POD10_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_POD10_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_POD10_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_POD10_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_POD10_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_POD12_DCI_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_POD12_DCI_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_POD12_DCI_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_POD12_DCI_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_POD12_DCI_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_POD12_DCI_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_POD12_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_POD12_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_POD12_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_POD12_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_POD12_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_POD12_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL12_DCI_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL12_DCI_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL12_DCI_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL12_DCI_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL12_DCI_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL12_DCI_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL12_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL12_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_M,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL12_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL12_DRIVE_UNUSED_SLEW_MEDIUM,
