Bel,AteDir,AteInputPin,AteDesign,FromInst,FromPin,TriInst,TriPin,ToInst,ToPin,ConfigName,
HPIOB_OUTBUF_M,../../io_designs,clkin65,OBUFT_MASTER_IOSTANDARD_SSTL15_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_M_OSTANDARD_SSTL15_DRIVE_UNUSED_SLEW_FAST,
