Bel,AteDir,AteDesign,AteClkInst,AteClkPin,FromInst,FromPin,TriInst,TriPin,ToInst,ToPin,ConfigName,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_HSUL_12_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_HSUL_12_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_HSUL_12_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_HSUL_12_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_HSUL_12_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_HSUL_12_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_POD10_DCI_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_POD10_DCI_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_POD10_DCI_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_POD10_DCI_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_POD10_DCI_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_POD10_DCI_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_POD10_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_POD10_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_POD10_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_POD10_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_POD10_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_POD10_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_POD12_DCI_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_POD12_DCI_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_POD12_DCI_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_POD12_DCI_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_POD12_DCI_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_POD12_DCI_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_POD12_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_POD12_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_POD12_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_POD12_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_POD12_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_POD12_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL12_DCI_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL12_DCI_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL12_DCI_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL12_DCI_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL12_DCI_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL12_DCI_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL12_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL12_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL12_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL12_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL12_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL12_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL135_DCI_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL135_DCI_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL135_DCI_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL135_DCI_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL135_DCI_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL135_DCI_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL135_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL135_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL135_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL135_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL135_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL135_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL15_DCI_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL15_DCI_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL15_DCI_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL15_DCI_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL15_DCI_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL15_DCI_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL15_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL15_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL15_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL15_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL15_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL15_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL18_I_DCI_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL18_I_DCI_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL18_I_DCI_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL18_I_DCI_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL18_I_DCI_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL18_I_DCI_DRIVE_UNUSED_SLEW_SLOW,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL18_I_SLEW_FAST_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL18_I_DRIVE_UNUSED_SLEW_FAST,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL18_I_SLEW_MEDIUM_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL18_I_DRIVE_UNUSED_SLEW_MEDIUM,
HPIOB_OUTBUF_S,/wrk/seg_iob4/diablo/dpeters/simulation/vivado/hpio_16t_n1/OBUFT,OBUFT_SLAVE_IOSTANDARD_SSTL18_I_SLEW_SLOW_OUTPUT_IMPEDANCE_RDRV_48_48,my_ibufclk65,clkin65,fd64,Q,fdt65,T,my_obuf64,O,HPIOB_OUTBUF_S_OSTANDARD_SSTL18_I_DRIVE_UNUSED_SLEW_SLOW,
